Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6290;P6290s1;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Mes;Ft;Dpto;Fex_c_2011;Area
3682796;1;4;1;50;1;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;73;288,996637218716;73
3682797;1;1;1;50;1; ; ;1;6;ENFERMA;2;2;2;2;1;10; ; ; ; ; ; ;03;1;73;311,167733358766;73
3682797;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;311,167733358766;73
3682798;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;73;277,73748683569;73
3682798;1;2;1;50;1; ; ;2;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;277,73748683569;73
3682799;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;236,346317229085;73
3682801;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;212,550663688285;73
3682801;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;212,550663688285;73
3682801;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;212,550663688285;73
3682801;1;4;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;212,550663688285;73
3682801;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;212,550663688285;73
3682802;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;172,918313864246;73
3682802;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;172,918313864246;73
3682803;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;264,432355562534;73
3682803;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;264,432355562534;73
3682803;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;264,432355562534;73
3682803;1;4;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;264,432355562534;73
3682804;1;1;1;50;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;283,81367463101;73
3682804;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;283,81367463101;73
3682805;1;1;1;50;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;287,869294929844;73
3682805;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;287,869294929844;73
3682805;1;3;1;50;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;73;287,869294929844;73
3682805;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;287,869294929844;73
3682805;1;5;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;287,869294929844;73
3682806;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;343,146180563161;73
3682807;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;237,40210645203;73
3682807;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;237,40210645203;73
3682807;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;237,40210645203;73
3682808;1;1;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;311,167733358766;73
3682808;1;2;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;311,167733358766;73
3682809;1;1;1;50;1; ; ;1;6;HACER DILIGENCIAS PERSONALES;2;2;1; ; ; ; ; ; ; ; ; ;03;1;73;355,049702353631;73
3682809;1;2;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;355,049702353631;73
3682809;1;3;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;355,049702353631;73
3682809;1;4;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;355,049702353631;73
3682810;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;369,111797712005;73
3682810;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;369,111797712005;73
3682811;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;76;695,089589674703;76
3682811;1;2;1;50;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;695,089589674703;76
3682812;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;1012,2696318622;76
3682812;1;2;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;1012,2696318622;76
3682812;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;1012,2696318622;76
3682813;1;1;1;50;1; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;944,519847992616;76
3682813;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;944,519847992616;76
3682814;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;979,23841632143;76
3682814;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;979,23841632143;76
3682814;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;979,23841632143;76
3682814;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;979,23841632143;76
3682815;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;1032,14409010027;76
3682816;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;03;1;76;938,804430268375;76
3682817;1;1;1;50;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;770,315863974808;76
3682817;1;2;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;770,315863974808;76
3682818;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;695,089589674703;76
3682818;1;2;1;50;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;695,089589674703;76
3682819;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;277,177629223047;66
3682819;1;2;1;50;1; ; ;2;6;DESCANSAR;2;2;2;2;1;13;PROBLEMAS CON LA JUSTICIA; ; ; ; ; ;03;1;66;277,177629223047;66
3682820;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;351,146518509928;66
3682820;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;351,146518509928;66
3682820;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;351,146518509928;66
3682820;1;5;1;50;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;351,146518509928;66
3682820;1;6;1;50;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;351,146518509928;66
3682821;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;333,004340020357;66
3682821;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;333,004340020357;66
3682822;1;1;1;50;1; ; ;1;6;SE DEDICO A DESCANSAR EN  LA CASA;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;290,883888756372;66
3682823;1;1;1;50;1; ; ;1;6;SE DEDICO A DESCANSAR EN LA CASA;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;290,883888756372;66
3682824;1;1;1;50;1; ; ;1;6;SE DEDICO A DESCANSAR EN LA CASA;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;290,883888756372;66
3682825;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;272,682669487477;66
3682825;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;66;272,682669487477;66
3682825;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;272,682669487477;66
3682826;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;281,840443357341;66
3682826;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;281,840443357341;66
3682826;1;3;1;50;1; ; ;3;6;DESCANSAR EN SU HOGAR;2;2;2;2;1;6; ;2; ;2; ; ;03;1;66;281,840443357341;66
3682827;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;256,056247370837;66
3682827;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;03;1;66;256,056247370837;66
3682827;1;3;1;50;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;66;256,056247370837;66
3682827;1;4;1;50;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;03;1;66;256,056247370837;66
3682827;1;5;1;50;1; ; ;5;3; ;2;2;2;2;1;6; ;2; ;2; ; ;03;1;66;256,056247370837;66
3682827;1;6;1;50;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;256,056247370837;66
3682828;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;263,211204507335;66
3682828;1;2;1;50;1; ; ;2;6;DESCANSAR EN SU HOGAR;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;263,211204507335;66
3682829;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;302,064852819157;66
3682829;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;302,064852819157;66
3682829;1;3;1;50;1; ; ;3;3; ;2;2;2;2;1;8; ;2; ;2; ; ;03;1;66;302,064852819157;66
3682830;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;263,211204507335;66
3682830;1;2;1;50;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;66;263,211204507335;66
3682831;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;315,357576165889;66
3682831;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;315,357576165889;66
3682831;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;315,357576165889;66
3682832;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;276,87179315119;66
3682832;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;276,87179315119;66
3682832;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;276,87179315119;66
3682833;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;274,599983615699;66
3682834;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;274,39216857012;66
3682834;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;274,39216857012;66
3682834;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;274,39216857012;66
3682834;1;5;1;50;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;274,39216857012;66
3682835;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;333,558795434784;66
3682836;1;1;1;50;1;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;66;301,718212450309;66
3682837;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;66;246,127162164366;66
3682837;1;2;1;50;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;66;246,127162164366;66
3682837;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;246,127162164366;66
3682837;2;1;2;50;1; ; ;1;6;ESTA ENFERMA EN CASA;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;246,127162164366;66
3682837;2;2;2;50;1; ; ;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;66;246,127162164366;66
3682837;2;3;2;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;66;246,127162164366;66
3682838;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;359,876272798682;66
3682838;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;359,876272798682;66
3682839;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;66;271,125365617957;66
